,time,acc_magnitude,elapsed,speed
0,11:33:45.837070,1.0011125573557997,6.1,6.106786599870378
1,11:33:46.364798,0.9713200494931912,6.6,6.592446624616973
2,11:33:46.915594,0.9736701691603379,7.2,7.176648726113176
3,11:33:47.466455,0.9737523449671445,7.7,7.663524898596748
4,11:33:48.001725,0.973905852533811,8.2,8.150477824863653
5,11:33:48.552226,0.976191046099471,8.8,8.736192452523337
6,11:33:49.076302,0.9751678241151602,9.3,9.223776364580917
7,11:33:49.627052,0.975021663297337,9.9,9.808789362559319
8,11:33:50.177963,0.975917688024007,10.4,10.296748206571323
9,11:33:50.718959,0.9761905643536491,11.0,10.882462545183511
10,11:33:51.254883,0.9760782794859562,11.5,11.37050168492649
11,11:33:51.805584,0.9757906388343717,12.0,11.858397004343676
12,11:33:52.356604,0.9761284120461506,12.6,12.444074051571366
13,11:33:52.911660,0.9750730253558352,13.1,12.931610564249285
14,11:33:53.466583,0.9772541852508285,13.7,13.51796307539978
15,11:33:54.003986,0.9752548801079974,14.2,14.005590515453779
16,11:33:54.554739,0.9756984347281826,14.8,14.59100957629069
17,11:33:55.106243,0.9716593130994633,15.3,15.07683923284042
18,11:33:55.657155,0.9686687089962863,15.9,15.658040458238192
19,11:33:56.207970,0.967049535824766,16.4,16.141565226150572
20,11:33:56.742419,0.9673053694703199,17.0,16.721948447832766
21,11:33:57.297443,0.9661448959289203,17.5,17.205020895797226
22,11:33:57.851261,0.9662701357412994,18.1,17.784782977242006
23,11:33:58.402385,0.9649637529835561,18.6,18.267264853733785
24,11:33:58.953158,0.9649937644527832,19.2,18.846261112405454
25,11:33:59.501550,0.9653958834451948,19.7,19.328959054128052
26,11:34:00.052397,0.9655384428554683,20.3,19.908282119841335
27,11:34:00.597666,0.9649652822600309,20.8,20.39076476097135
28,11:34:01.136309,0.9667091334762606,21.4,20.970790241057106
29,11:34:01.691346,0.9646624663457614,21.9,21.453121474229988
30,11:34:02.246405,0.9652587911581172,22.5,22.03227674892486
31,11:34:02.797134,0.9662431059153271,23.0,22.515398301882524
32,11:34:03.335736,0.9668305500978425,23.6,23.09549663194123
33,11:34:03.885598,0.9652644260706303,24.1,23.578128844976547
34,11:34:04.436310,0.9653167088061541,24.7,24.157318870260237
35,11:34:04.991619,0.9657996599997606,25.2,24.640218700260117
36,11:34:05.546754,0.9650904407272725,25.8,25.219272964696483
37,11:34:06.085376,0.9693502559569329,26.3,25.70394809267495
38,11:34:06.624015,0.9712334750152599,26.9,26.286688177684102
39,11:34:07.179046,0.9741113172841811,27.4,26.773743836326194
40,11:34:07.723280,0.9689336666390453,28.0,27.355104036309623
41,11:34:08.274406,0.9678890102296421,28.5,27.839048541424443
42,11:34:08.818966,0.9661985659123707,29.1,28.418767680971868
43,11:34:09.364774,0.9658098268796164,29.6,28.901672594411675
44,11:34:09.915617,0.9653938077675949,30.2,29.48090887907223
45,11:34:10.456812,0.9641487921763696,30.7,29.962983275160415
46,11:34:11.008627,0.9652199246447446,31.2,30.445593237482786
47,11:34:11.559181,0.9661560961102084,31.8,31.025286895148913
48,11:34:12.109771,0.966100049885441,32.3,31.50833692009163
49,11:34:12.659812,0.9658078758498693,32.9,32.08782164560155
